@relation 'AirQualityUCI all numeric random- custer-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute Date numeric
@attribute Time numeric
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.272727,0.521739,0.118644,0.236899,0.102201,0.247952,0.063643,0.303261,0.230769,0.38759,0.184622,0.462366,0.272956,0.250257
0.727273,0.913043,0.152542,0.33094,0.191824,0.370289,0.159783,0.153748,0.387574,0.406025,0.475239,0.494624,0.447799,0.451596
0.454545,0.869565,0.313559,0.406317,0.33805,0.523211,0.140826,0.152901,0.41716,0.691996,0.599479,0.660215,0.264151,0.484484
0.636364,1,?,0.281407,0.127358,0.285636,?,0.171961,?,0.446942,0.377932,0.643011,0.338365,0.565802
0.636364,0.695652,?,0.226131,0.103774,0.252321,?,0.23507,?,0.372302,0.153779,0.812903,0.139623,0.48639
0.090909,0.652174,0.101695,0.268485,0.073899,0.203168,0.138795,0.205421,0.41716,0.192896,0.235447,0.232258,0.464151,0.166593
1,0,0.161017,0.234027,0.083333,0.219552,0.161814,0.251588,0.369822,0.149281,0.37576,0.152688,0.438994,0.102233
0.636364,0.391304,0.135593,?,?,?,0.069059,?,0.251479,?,?,?,?,?
0.181818,0.695652,0.110169,0.320172,0.053459,0.163299,0.133378,0.201186,0.301775,0.316996,0.181147,0.372043,0.830189,0.546205
0.454545,0.956522,0.144068,0.238335,0.138365,0.302567,0.062288,0.252859,0.292899,0.508993,0.276716,0.541935,0.444025,0.523823
0.454545,0.869565,0.20339,0.369706,0.235849,0.419443,0.077183,0.154596,0.33432,0.61196,0.400521,0.726882,0.269182,0.603724
0.818182,0.869565,?,0.300072,0.122642,0.278536,?,0.210504,?,0.380396,0.251086,0.356989,0.833962,0.523237
0.818182,0.73913,0.669492,0.888011,0.685535,0.799017,0.604604,0.011012,0.568047,0.919065,0.86099,0.569892,0.625157,0.78962
0.181818,0.173913,0.050847,0.15219,0.018868,0.078646,0.039269,0.373147,0.162722,0.116457,0.052563,0.187097,0.549686,0.166056
0.636364,0.478261,0.076271,0.197416,0.061321,0.179683,0.033852,0.254977,0.162722,0.424011,0.168549,0.793548,0.249057,0.692469
0.909091,0.478261,0.279661,0.473798,0.301887,0.488804,0.299932,0.086828,0.275148,0.546763,0.534752,0.612903,0.422642,0.628745
0.090909,0,0.152542,0.349605,0.128931,0.288913,0.226134,0.163066,0.532544,0.201439,0.501738,0.176344,0.388679,0.097493
0.454545,0.73913,0.101695,0.283561,0.122642,0.280721,0.0413,0.245235,0.218935,0.473921,0.199826,0.797849,0.168553,0.528906
0.636364,0.26087,0.076271,?,?,?,0.0413,?,0.168639,?,?,?,?,?
0.818182,0.73913,0.70339,0.843503,0.720126,0.823048,0.620176,0.010589,0.547337,0.939748,0.842745,0.539785,0.622642,0.716562
0.909091,0.217391,0.101695,0.318737,0.099057,0.243583,0.159783,0.183397,0.266272,0.281475,0.393136,0.217204,0.908176,0.343693
0.818182,0.521739,0.220339,0.414932,0.237421,0.421628,0.255247,0.120712,0.263314,0.533723,0.407472,0.494624,0.689308,0.68162
0,0.086957,0.118644,0.534817,0.235849,0.420535,0.511171,0.093181,0.579882,0.379496,0.55821,0.193548,0.856604,0.292186
0.181818,0.869565,0.194915,0.528356,0.220126,0.401966,0.371022,0.08471,0.588757,0.388489,0.473067,0.324731,0.530818,0.288961
0,1,0.084746,?,?,?,0.076506,?,0.263314,?,?,?,?,?
0.363636,0.869565,0.101695,0.271357,0.157233,0.326051,0.075829,0.281237,0.328402,0.467626,0.291051,0.578495,0.222642,0.320627
0.181818,1,0.169492,0.475233,0.138365,0.302567,0.081246,0.246929,0.281065,0.504047,0.35404,0.382796,0.610063,0.415824
0.272727,0.652174,0.279661,0.539842,0.261006,0.44675,0.1239,0.159678,0.352071,0.638489,0.476542,0.529032,0.460377,0.518888
0,0.913043,0.245763,0.400574,0.209119,0.390497,0.310088,0.121982,0.502959,0.278327,0.593397,0.169892,0.554717,0.154474
1,0.521739,0.169492,0.233309,0.127358,0.287275,0.245091,0.213892,0.322485,0.207284,0.292354,0.255914,0.314465,0.115574
0.909091,1,0.059322,0.06748,0.034591,0.122338,0.085308,0.419314,0.210059,0.141187,0.092094,0.283871,0.290566,0.121292
0.545455,0.347826,0.042373,0.240488,0.072327,0.200437,0.055518,0.241847,0.245562,0.389388,0.286707,0.526882,0.274214,0.318868
0.909091,0.086957,0.211864,0.040201,0.053459,0.164937,0.144211,0.3795,0.340237,0.082284,0.18245,0.273118,0.098113,0.016909
0.181818,0.695652,0.177966,0.463029,0.128931,0.288913,0.129316,0.330792,0.381657,0.467626,0.319722,0.249462,0.779874,0.328495
0.545455,0.391304,0.067797,0.316583,0.110063,0.261606,0.061611,0.196527,0.295858,0.435252,0.386186,0.593548,0.322013,0.461565
0.909091,0.217391,0.042373,0.111271,0.040881,0.138176,0.063643,0.293943,0.097633,0.331835,0.217202,0.419355,0.805031,0.621023
0.909091,0,0.059322,0.132089,0.037736,0.129437,?,0.356629,?,0.219424,0.140747,0.180645,0.934591,0.306358
0.727273,0.956522,?,0.45944,0.191824,0.369743,?,0.166878,?,0.469424,0.434405,0.584946,0.445283,0.601769
0.090909,0.521739,0.161017,?,?,?,0.175355,?,0.491124,?,?,?,?,?
0.272727,0.217391,0.050847,0.205312,0.056604,0.171491,0.046716,0.306226,0.186391,0.383094,0.311034,0.35914,0.610063,0.381029
0.545455,0.347826,0.364407,0.482412,0.416667,0.593665,0.212593,0.083863,0.449704,0.775629,0.594266,0.522581,0.47044,0.519132
0.272727,1,0.186441,0.546303,0.188679,0.365374,0.099526,0.185938,0.360947,0.509442,0.530843,0.402151,0.553459,0.403313
0.181818,1,0.144068,0.333812,0.100629,0.245767,0.174678,0.185091,0.455621,0.248651,0.416594,0.182796,0.655346,0.202707
0.272727,0.565217,0.144068,0.331658,0.141509,0.305844,0.076506,0.237611,0.298817,0.473471,0.237185,0.430108,0.415094,0.333871
0.545455,0,?,0.302225,0.136792,0.29929,0.047393,0.186362,0.272189,0.460881,0.476108,0.634409,0.344654,0.56067
1,0.956522,0.161017,0.358938,0.169811,0.343528,0.233582,0.145277,0.349112,0.298112,0.50391,0.258065,0.716981,0.30973
0.181818,0.173913,?,0.340991,0.092767,0.233752,0.121192,0.135112,0.266272,0.352968,0.391399,0.389247,0.779874,0.545668
0.818182,0.826087,0.516949,0.730079,0.573899,0.718733,0.462424,0.026684,0.390533,0.788669,0.799739,0.51828,0.651572,0.695108
0.636364,0.043478,0.09322,0.255564,0.097484,0.241398,0.044685,0.199915,0.186391,0.523831,0.251955,0.615054,0.646541,0.933148
0.818182,0.217391,0.042373,0.183776,0.051887,0.16166,0.05958,0.26853,0.12426,0.375,0.190704,0.432258,0.851572,0.688951
0.909091,0.956522,0.067797,0.259153,0.110063,0.26106,0.174678,0.227022,0.434911,0.197842,0.43788,0.182796,0.438994,0.121488
0.818182,0.826087,?,0.856425,0.690252,0.802294,?,0.016095,?,0.90018,0.834926,0.567742,0.506918,0.643845
0.181818,0.304348,0.237288,0.475233,0.22327,0.405243,0.121192,0.221093,0.298817,0.510791,0.417897,0.215054,0.598742,0.210282
0.272727,0.173913,?,0.21608,0.058176,0.173129,0.029113,0.306226,0.171598,0.395234,0.311903,0.404301,0.510692,0.374676
0.272727,0.217391,?,0.134243,0.033019,0.11633,?,0.404066,?,0.352518,0.219809,0.329032,0.632704,0.354298
0.090909,0.608696,0.127119,0.257717,0.102201,0.247952,0.139472,0.191868,0.426036,0.188849,0.232841,0.275269,0.29434,0.11792
0.454545,0.478261,0.127119,0.225413,0.139937,0.303659,0.078538,0.249894,0.292899,0.430306,0.271503,0.782796,0.122013,0.406636
0,0,0.084746,?,?,?,0.090724,?,0.304734,?,?,?,?,?
0.454545,0.782609,0.118644,0.274946,0.103774,0.251775,0.05958,0.252012,0.224852,0.471223,0.228497,0.735484,0.266667,0.615892
0.272727,0.956522,0.237288,0.430725,0.180818,0.357182,0.125254,0.207539,0.363905,0.479766,0.422242,0.305376,0.58239,0.296584
0.363636,0.434783,?,0.313711,0.106918,0.256144,?,0.249047,?,0.460432,0.320591,0.356989,0.677987,0.422274
0.909091,0.565217,0.228814,0.361091,0.212264,0.39432,0.375762,0.13003,0.58284,0.404227,0.407906,0.309677,0.781132,0.412354
0.454545,0.826087,0.127119,?,?,?,0.047393,?,0.221893,?,?,?,?,?
0.181818,0.217391,0.033898,0.18234,0.031447,0.112507,0.081246,0.258789,0.201183,0.250899,0.231538,0.260215,0.864151,0.383375
0.818182,0.130435,?,0.173726,0.048742,0.154014,?,0.263024,?,0.341277,0.253692,0.466667,0.703145,0.637883
0.181818,0.652174,0.194915,0.379038,0.18239,0.35882,0.243737,0.110123,0.446746,0.322392,0.418766,0.537634,0.171069,0.21986
0.363636,0.869565,0.288136,0.501795,0.273585,0.459312,0.13541,0.166455,0.426036,0.558903,0.45656,0.554839,0.254088,0.329473
0.909091,0.73913,0.152542,0.349605,0.125786,0.283998,0.159783,0.211351,0.310651,0.336331,0.358384,0.427957,0.537107,0.428823
1,1,0.076271,0.175879,0.050314,0.157837,0.097495,0.292249,0.210059,0.251799,0.210686,0.322581,0.693082,0.380247
0.363636,0.478261,0.127119,0.244795,0.133648,0.295467,0.075152,0.29352,0.269231,0.410072,0.266725,0.578495,0.188679,0.279578
1,0.434783,0.220339,0.325197,0.154088,0.322774,0.283006,0.171961,0.378698,0.260791,0.428758,0.243011,0.496855,0.190637
0.545455,0.26087,0.101695,0.16224,0.113208,0.266521,0.067028,0.232529,0.177515,0.439299,0.289314,0.389247,0.606289,0.423594
0.818182,0.391304,0.245763,0.401292,0.224843,0.40852,0.332431,0.114358,0.307692,0.505396,0.425717,0.415054,0.881761,0.671749
0.454545,0.217391,?,0.058866,0.017296,0.074823,?,0.52859,?,0.344874,0.097307,0.453763,0.527044,0.459024
0.909091,0.434783,0.322034,0.606604,0.278302,0.464227,0.471903,0.101228,0.35503,0.504047,0.54735,0.337634,0.862893,0.505986
0.818182,0.652174,0.440678,0.688442,0.484277,0.649918,0.464455,0.041084,0.511834,0.725719,0.729366,0.576344,0.513208,0.668279
0.363636,0.391304,0.330508,0.585068,0.283019,0.469143,0.099526,0.133418,0.239645,0.633993,0.578193,0.486022,0.467925,0.458388
0.181818,0.086957,0.008475,0.269921,0.050314,0.157837,0.123223,0.210504,0.343195,0.232914,0.162467,0.307527,0.555975,0.284514
0.545455,0.173913,?,0.157933,0.053459,0.162206,0.022343,0.258365,0.14497,0.416367,0.241529,0.550538,0.528302,0.632752
0.818182,0.173913,?,0.204594,0.086478,0.223375,?,0.21008,?,0.347122,0.296264,0.36129,0.812579,0.515711
0.090909,0.043478,0.144068,?,?,?,0.081923,?,0.307692,?,?,?,?,?
0.727273,0.391304,?,0.466619,0.540881,0.694156,?,0.222787,?,0.366457,0.603823,0.529032,0.299371,0.348922
0.272727,0.565217,0.211864,0.379756,0.221698,0.404151,0.111036,0.209233,0.363905,0.475719,0.367941,0.47957,0.220126,0.218736
0.363636,0.913043,0.177966,0.325915,0.158805,0.329328,0.109005,0.224481,0.360947,0.459982,0.381842,0.490323,0.301887,0.305478
0.454545,0.608696,0.127119,0.310122,0.172956,0.346805,0.061611,0.199492,0.281065,0.534173,0.273241,0.903226,0.127044,0.594536
0.454545,0.130435,0.008475,0.063173,0.02044,0.081922,?,0.430326,?,0.359263,0.118158,0.492473,0.481761,0.479842
0.454545,0.695652,0.084746,?,?,?,0.033852,?,0.186391,?,?,?,?,?
1,0.826087,0.245763,0.342426,0.185535,0.362643,0.270142,0.45701,0.366864,0.390288,0.422242,0.309677,0.797484,0.422323
1,0.652174,0.271186,0.528356,0.322327,0.508465,0.353419,0.196103,0.550296,0.443795,0.682884,0.4,0.479245,0.34384
0.636364,0.695652,0.161017,0.307968,0.16195,0.333697,0.088693,0.169843,0.37574,0.448741,0.311468,0.864516,0.109434,0.486879
1,0.956522,0.161017,0.316583,0.106918,0.255598,0.234936,0.188056,0.316568,0.339928,0.320591,0.341935,0.838994,0.499291
0.545455,0.73913,0.228814,0.440775,0.290881,0.477881,0.119838,0.13003,0.497041,0.567446,0.475239,0.974194,0.07044,0.539266
0.363636,0.695652,0.177966,0.431443,0.213836,0.395958,0.096818,0.190597,0.402367,0.517086,0.324935,0.741935,0.127044,0.366662
0,0.478261,0.20339,0.393396,0.16195,0.332605,0.260664,0.1313,0.411243,0.314748,0.466551,0.290323,0.56478,0.270733
0.545455,0.043478,0.09322,0.24336,0.084906,0.222283,0.037238,0.231681,0.201183,0.391637,0.274544,0.606452,0.300629,0.45702
0.090909,0.913043,0.228814,0.346734,0.150943,0.319498,0.314827,0.151631,0.609467,0.247752,0.43397,0.193548,0.436478,0.126374
0.454545,0.608696,0.211864,0.373295,0.265723,0.451666,0.099526,0.168149,0.420118,0.626349,0.404431,0.894624,0.119497,0.559986
0.181818,0.565217,0.09322,0.175162,0.084906,0.222283,0.137441,0.256247,0.381657,0.095773,0.157689,0.24086,0.115723,0.015149
0.090909,1,0.194915,?,?,?,0.171293,?,0.47929,?,?,?,?,?
0,0.608696,0.237288,0.468772,0.216981,0.398689,0.270819,0.106311,0.414201,0.332734,0.705474,0.316129,0.474214,0.247862
0.727273,0.086957,?,0.154343,0.044025,0.142545,?,0.299873,?,0.279676,0.216768,0.417204,0.589937,0.452329
0.181818,0.391304,0.008475,0.353912,0.089623,0.227744,0.11916,0.151207,0.316568,0.295863,0.243701,0.311828,0.620126,0.325954
1,0.565217,0.389831,0.590811,0.404088,0.582742,0.457007,0.067344,0.532544,0.519335,0.779322,0.341935,0.550943,0.322729
0.818182,0.913043,0.152542,0.290739,0.160377,0.329874,0.150305,0.160102,0.177515,0.451888,0.382711,0.470968,0.680503,0.626741
0.181818,0.130435,0.076271,0.255564,0.040881,0.13763,0.077861,0.21474,0.224852,0.307554,0.212858,0.335484,0.898113,0.521966
0.818182,0.869565,0.135593,0.231156,0.103774,0.251229,0.152336,0.214316,0.298817,0.370504,0.292789,0.447312,0.769811,0.655427
0.272727,0.695652,0.09322,0.285714,0.091195,0.232114,0.042654,0.303261,0.198225,0.391187,0.159861,0.393548,0.484277,0.340713
0.454545,0.782609,0.40678,0.616655,0.435535,0.609503,0.179418,0.077933,0.606509,0.869604,0.791486,0.76129,0.362264,0.857303
0.636364,0.913043,0.118644,0.302225,0.130503,0.291644,0.046039,0.175349,0.168639,0.529227,0.301911,0.703226,0.450314,0.874065
0.818182,0.869565,0.584746,0.796841,0.559748,0.708356,0.451591,0.031343,0.340237,0.777428,0.754996,0.539785,0.572327,0.657235
0.272727,0.347826,0.20339,0.476669,0.234277,0.417258,0.111036,0.152054,0.248521,0.578687,0.490877,0.4,0.537107,0.388066
0.454545,0.695652,0.110169,0.252692,0.124214,0.281813,0.040623,0.231681,0.213018,0.484712,0.180712,0.810753,0.166038,0.540879
0.090909,0.826087,0.186441,?,?,?,0.228842,?,0.609467,?,?,?,?,?
0.181818,0.782609,0.228814,0.477387,0.183962,0.359366,0.080569,0.211351,0.298817,0.522032,0.370113,0.374194,0.52327,0.343742
0.727273,0.043478,?,0.20603,0.070755,0.19716,?,0.27446,?,0.414568,0.281929,0.531183,0.680503,0.757856
0.181818,0.73913,0.152542,0.424264,0.158805,0.328782,0.15369,0.114358,0.331361,0.323741,0.447871,0.427957,0.300629,0.24102
0.363636,0.826087,0.305085,0.545585,0.303459,0.48935,0.109005,0.14316,0.349112,0.655576,0.472198,0.546237,0.433962,0.519816
0.909091,0,0.20339,0.387653,0.216981,0.399235,0.385917,0.160102,0.633136,0.288669,0.526499,0.152688,0.52327,0.130626
0.363636,0.130435,0.059322,0.163676,0.064465,0.184599,?,0.322321,?,0.349371,0.200695,0.382796,0.446541,0.301129
0.272727,0.652174,?,0.238335,0.077044,0.208083,?,0.310038,?,0.409622,0.152476,0.464516,0.442767,0.402385
0.636364,0.695652,0.127119,?,?,?,0.063643,?,0.266272,?,?,?,?,?
1,0.043478,0.161017,?,?,?,0.194313,?,0.289941,?,?,?,?,?
0.636364,0.086957,?,0.171572,0.080189,0.213545,?,0.231258,?,0.420414,0.258036,0.490323,0.606289,0.595709
1,0.869565,0.211864,0.318019,0.157233,0.326597,0.187542,0.504447,0.328402,0.377248,0.357515,0.294624,0.841509,0.425011
0.818182,0.304348,?,0.325197,0.172956,0.346805,?,0.162643,?,0.459532,0.33927,0.434409,0.733333,0.596051
0.636364,0.217391,0.025424,0.099067,0.036164,0.125068,0.010833,0.310038,0.073964,0.401079,0.170721,0.524731,0.661635,0.723599
0.454545,0.913043,0.20339,0.35822,0.20283,0.382851,0.106297,0.165608,0.352071,0.57464,0.431798,0.627957,0.328302,0.525778
1,0.478261,0.423729,?,?,?,0.650643,?,0.579882,?,?,?,?,?
0,0.173913,0.076271,0.213209,0.037736,0.127799,0.084631,0.263448,0.221893,0.219424,0.236751,0.191398,0.856604,0.290036
0.818182,0.347826,0.372881,0.534817,0.391509,0.571273,0.392011,0.062262,0.269231,0.647032,0.552997,0.391398,0.838994,0.593461
0.818182,0.956522,?,0.216798,0.073899,0.202622,?,0.238035,?,0.378597,0.23371,0.397849,0.856604,0.617896
0.181818,0.608696,0.313559,0.58794,0.319182,0.505735,0.17671,0.191021,0.470414,0.605216,0.551694,0.595699,0.176101,0.280604
0.090909,0.26087,0.067797,0.31084,0.078616,0.210268,0.159106,0.173655,0.408284,0.167716,0.470895,0.11828,0.534591,0.111225
0.545455,0,0.186441,0.331658,0.201258,0.380666,0.073798,0.158407,0.295858,0.594874,0.420938,0.623656,0.480503,0.725896
0.727273,0.956522,0.135593,0.283561,0.139937,0.303113,0.140826,0.209233,0.316568,0.406924,0.340139,0.531183,0.430189,0.49201
0.090909,1,0.101695,0.265614,0.081761,0.214637,0.16046,0.220669,0.45858,0.177608,0.325804,0.169892,0.464151,0.122367
1,0.521739,0.245763,0.454415,0.232704,0.41562,0.324306,0.098687,0.420118,0.471223,0.60947,0.393548,0.791195,0.562625
0.272727,0.086957,0.076271,0.220388,0.048742,0.155106,0.037915,0.363405,0.171598,0.359263,0.215899,0.326882,0.650314,0.360749
1,0.434783,?,0.245513,0.086478,0.223921,?,0.20881,?,0.22527,0.278454,0.243011,0.418868,0.15594
0.545455,0.217391,0.050847,0.190955,0.070755,0.196614,0.042654,0.257942,0.189349,0.444694,0.28801,0.509677,0.542138,0.571373
1,0.086957,?,0.153625,0.045597,0.148007,?,0.285049,?,0.165468,0.17854,0.184946,0.522013,0.153985
0.181818,0.956522,0.084746,0.203159,0.061321,0.178591,0.039946,0.404913,0.236686,0.263489,0.125109,0.331183,0.242767,0.125006
0.363636,0.782609,0.144068,0.427136,0.154088,0.322228,0.065674,0.226175,0.307692,0.486061,0.259774,0.617204,0.30566,0.476714
0.818182,0.913043,?,0.286432,0.113208,0.267067,?,0.189327,?,0.417266,0.3245,0.393548,0.854088,0.605776
0.727273,0.347826,?,0.62168,0.503145,0.66521,?,0.062262,?,0.823291,0.661164,0.539785,0.581132,0.670087
0.545455,0.26087,0.059322,0.248385,0.086478,0.225014,0.039269,0.239729,0.180473,0.484712,0.238488,0.574194,0.520755,0.67473
0,0.130435,0.076271,0.210337,0.055031,0.168214,?,0.23507,?,0.218076,0.263249,0.184946,0.827673,0.270879
0.545455,1,0.152542,0.232592,0.171384,0.34462,0.103588,0.197374,0.322485,0.464928,0.388358,0.563441,0.275472,0.365
1,0.782609,0.194915,0.257717,0.166667,0.339705,0.235613,0.194409,0.387574,0.233813,0.35795,0.36129,0.197484,0.113913
0.818182,0.347826,0.067797,0.19598,0.073899,0.203168,0.071767,0.224905,0.127219,0.363309,0.286273,0.470968,0.72327,0.662366
1,0.26087,0.076271,?,?,?,0.14218,?,0.233728,?,?,?,?,?
0.818182,0,0.067797,0.153625,0.069182,0.192245,0.065674,0.2554,0.16568,0.330935,0.246742,0.404301,0.789937,0.581635
0.272727,0.73913,0.29661,0.466619,0.308176,0.493719,0.128639,0.169843,0.402367,0.560701,0.432233,0.503226,0.192453,0.212872
0.454545,0.565217,0.186441,0.270639,0.204403,0.384489,0.093433,0.212622,0.343195,0.536871,0.305387,0.769892,0.153459,0.453892
0.181818,0.521739,0.110169,0.185212,0.08805,0.22556,0.193636,0.244812,0.426036,0.097122,0.207646,0.247312,0.120755,0.019499
0.454545,0.217391,0.033898,0.117014,0.036164,0.125068,0.016926,0.356205,0.094675,0.409622,0.162467,0.498925,0.569811,0.578361
0,0.217391,0.084746,?,?,?,0.103588,?,0.266272,?,?,?,?,?
1,0,0.262712,0.460876,0.204403,0.384489,0.380501,0.112241,0.295858,0.433453,0.428758,0.344086,0.908176,0.548258
0.181818,0.434783,0.389831,0.659009,0.328616,0.513927,0.215301,0.157984,0.464497,0.593975,0.637272,0.425806,0.238994,0.190295
0.363636,0.130435,0.016949,0.173726,0.040881,0.136537,?,0.339263,?,0.356565,0.200695,0.391398,0.533333,0.372086
0.272727,0.913043,0.20339,0.391242,0.168239,0.340797,0.102911,0.213892,0.360947,0.473471,0.435274,0.402151,0.437736,0.317353
1,0.695652,0.144068,0.234745,0.121069,0.277444,0.188896,0.226599,0.325444,0.204137,0.300174,0.423656,0.148428,0.11665
0.181818,0.521739,0.228814,0.475951,0.185535,0.362097,0.328368,0.097416,0.568047,0.359712,0.567333,0.537634,0.227673,0.281875
0.727273,0.869565,0.245763,0.320172,0.226415,0.409612,0.193636,0.117323,0.35503,0.520234,0.425282,0.643011,0.299371,0.509065
0.090909,0.086957,0.101695,0.259871,0.073899,0.200983,0.149628,0.214316,0.449704,0.17446,0.361425,0.129032,0.572327,0.131408
1,0.130435,?,0.097631,0.017296,0.075915,?,0.389242,?,0.126349,0.102954,0.204301,0.467925,0.147681
0.272727,0.869565,0.09322,0.227566,0.056604,0.16876,0.058226,0.361711,0.236686,0.333183,0.152911,0.268817,0.610063,0.269511
0.090909,0.652174,0.177966,0.400574,0.166667,0.338067,0.259309,0.122829,0.621302,0.336331,0.431364,0.223656,0.718239,0.270733
0.272727,0,?,0.414214,0.121069,0.27799,?,0.238035,?,0.46268,0.304952,0.4,0.594969,0.429409
0.181818,0.086957,0.127119,0.385499,0.083333,0.217914,0.054841,0.361711,0.236686,0.366007,0.357081,0.230108,0.68805,0.264331
0.545455,0.782609,0.025424,0.240488,0.081761,0.216821,0.025051,0.276154,0.153846,0.370054,0.1351,0.849462,0.090566,0.420808
1,0.304348,0.20339,?,?,?,0.444144,?,0.35503,?,?,?,?,?
0.727273,0.826087,0.271186,0.30079,0.166667,0.339159,0.249831,0.200339,0.369822,0.37455,0.341008,0.477419,0.330818,0.316816
0.181818,0.478261,0.271186,0.533381,0.256289,0.441289,0.146242,0.185091,0.393491,0.597122,0.454822,0.352688,0.568553,0.345502
0.909091,0.130435,0.016949,0.310122,0.092767,0.234298,?,0.194833,?,0.272932,0.407037,0.208602,0.906918,0.331525
0.090909,0.217391,0.076271,0.18234,0.040881,0.135445,0.071767,0.282084,0.251479,0.163669,0.230235,0.12043,0.713208,0.168499
0.363636,0.608696,0.110169,0.363963,0.128931,0.288913,0.051456,0.232952,0.218935,0.473921,0.262381,0.649462,0.233962,0.424767
0.272727,0.695652,0.211864,0.431443,0.212264,0.393228,0.095464,0.232952,0.35503,0.486061,0.33927,0.634409,0.171069,0.314763
0,0.695652,0.313559,0.563532,0.257862,0.443474,0.421801,0.079204,0.526627,0.432554,0.621199,0.326882,0.591195,0.327469
0.363636,0.478261,0.152542,0.337401,0.143082,0.307482,0.069736,0.248623,0.248521,0.497302,0.301477,0.569892,0.345912,0.457167
0.363636,0.782609,0.347458,0.588658,0.36478,0.547242,0.128639,0.127488,0.378698,0.689299,0.552563,0.576344,0.379874,0.509261
1,0.434783,0.40678,?,?,?,0.542316,?,0.488166,?,?,?,?,?
0.454545,0.130435,0.076271,0.21967,0.103774,0.251775,?,0.222787,?,0.509892,0.336229,0.539785,0.559748,0.645018
0.090909,0.73913,0.245763,0.46949,0.205975,0.38722,0.36019,0.085981,0.769231,0.376349,0.548653,0.195699,0.794969,0.27
0.272727,0,0.076271,0.264178,0.062893,0.18296,0.039946,0.314697,0.204142,0.394335,0.214162,0.397849,0.581132,0.418365
0.272727,0.913043,?,0.362527,0.13522,0.296559,?,0.225328,?,0.502698,0.353171,0.380645,0.644025,0.434785
